customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID_3997,Female,1,Yes,No,60,No,No,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,23.467360178076717,4951.092262555458,No
ID_3998,Female,0,Yes,Yes,28,No,No,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,30.60383611336695,4542.878282104616,No
ID_3999,Female,1,Yes,No,28,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,56.45297085580484,6031.363079397809,No
ID_4000,Female,0,Yes,Yes,25,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,46.873678011479726,6278.145926426191,No
ID_4001,Male,1,Yes,Yes,26,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,No,Electronic check,55.340316770677994,1801.9362484425096,No
ID_4002,Male,0,Yes,No,71,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Credit card,113.06921555575725,3920.201809502688,No
ID_4003,Male,1,Yes,No,17,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,27.39007819283529,3634.7180183675932,No
ID_4004,Female,0,Yes,No,7,No,No,No,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Credit card,66.27308249530552,7537.58762628593,No
ID_4005,Female,1,Yes,No,56,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,39.82566240382393,982.9509314272751,No
ID_4006,Female,1,Yes,No,64,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,One year,No,Mailed check,55.58385182424436,7553.416718503213,Yes
ID_4007,Female,0,Yes,Yes,20,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Credit card,87.70348835314083,4623.496909797136,No
ID_4008,Female,1,Yes,Yes,38,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,Yes,Mailed check,117.29391281124002,2375.618250512457,No
ID_4009,Female,0,No,No,58,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer,89.4727706020382,6967.813372334089,No
ID_4010,Female,0,Yes,No,16,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,108.48444303687394,498.35659147644594,No
ID_4011,Male,0,Yes,Yes,51,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,34.72586656995988,2619.6274591058573,No
ID_4012,Female,1,Yes,Yes,27,No,DSL,No internet service,Yes,No,No,No internet service,Yes,One year,Yes,Bank transfer,38.13916144214896,6045.039251855361,No
ID_4013,Male,1,Yes,No,51,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.6768479792087,6638.764736277395,No
ID_4014,Male,0,Yes,No,16,No,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,80.75223420383979,1423.233308647697,No
ID_4015,Female,0,Yes,Yes,60,No,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,99.21193826920343,7539.978241967391,No
ID_4016,Female,1,No,No,40,No,No,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,42.28598080962047,524.4078757059099,No
ID_4017,Male,1,No,Yes,67,No,DSL,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.859497490222466,3525.083453491903,Yes
ID_4018,Male,1,No,Yes,2,No,DSL,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Credit card,28.103452769245944,869.8347318613025,No
ID_4019,Female,0,Yes,No,48,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,109.55854491322576,871.8122232891219,No
ID_4020,Female,0,Yes,Yes,52,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,115.63554246480406,7319.799126137659,No
ID_4021,Male,0,Yes,Yes,24,Yes,DSL,No internet service,No,No internet service,No,No,No,One year,No,Electronic check,105.74638475433117,7241.323842893589,No
ID_4022,Female,0,No,Yes,2,Yes,No,No,Yes,No internet service,No,No,Yes,Two year,No,Electronic check,63.718031417131456,4960.540993071545,No
ID_4023,Female,0,Yes,No,65,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,54.11347111427132,7733.680917970962,No
ID_4024,Female,1,Yes,Yes,20,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,66.26007742592107,3979.320936790095,Yes
ID_4025,Male,0,No,No,34,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No,Two year,No,Electronic check,83.76175030072346,6284.558524395406,No
ID_4026,Male,1,No,Yes,41,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,One year,No,Bank transfer,63.150734366032594,868.4280657597799,Yes
ID_4027,Male,1,Yes,Yes,41,Yes,DSL,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,62.16202781978025,3225.3781773019564,Yes
ID_4028,Female,0,Yes,Yes,23,No,DSL,No,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Credit card,63.10390933817773,4169.226201170633,No
ID_4029,Female,1,Yes,Yes,38,No,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,94.4577182814132,6247.381681115756,No
ID_4030,Male,0,Yes,Yes,44,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,98.679087025201,2742.403036912443,No
ID_4031,Male,1,No,No,67,No,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,107.05383222838033,7844.657114822323,Yes
ID_4032,Male,0,Yes,No,62,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Two year,No,Credit card,44.298727402627065,5905.15750050528,Yes
ID_4033,Female,0,Yes,Yes,12,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.75047567861746,4310.446474106372,Yes
ID_4034,Male,1,No,No,30,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Bank transfer,54.51279159728004,2713.0429550504705,No
ID_4035,Male,0,Yes,No,65,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,62.04480035317704,5172.184387259653,No
ID_4036,Female,1,Yes,Yes,41,Yes,DSL,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer,90.18676586939647,5417.197992306209,No
ID_4037,Female,0,No,No,20,No,DSL,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,95.79304338516347,5465.537955105867,No
ID_4038,Female,0,No,No,6,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,118.41528668425305,4730.9739780279015,No
ID_4039,Male,0,Yes,No,4,No,DSL,No internet service,No,No,Yes,Yes,Yes,Two year,No,Credit card,57.82226288028385,3263.8251185116824,No
ID_4040,Female,1,No,No,10,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Bank transfer,60.251982898543496,6551.5757158008955,No
ID_4041,Female,1,No,Yes,51,Yes,No,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Electronic check,74.2079974187274,2140.3636595236785,No
ID_4042,Male,0,Yes,No,38,No,No,Yes,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,102.03354778252083,5040.55502353082,No
ID_4043,Female,1,No,Yes,1,No,No,Yes,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,86.09340088002898,3826.207153065567,No
ID_4044,Male,0,Yes,Yes,8,No,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,No,Electronic check,77.26594249824188,7153.418013379156,No
ID_4045,Male,1,Yes,No,63,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,84.81219629746757,4765.383643200696,Yes
ID_4046,Female,1,Yes,Yes,33,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,66.44503919596463,6859.8002550067495,No
ID_4047,Female,0,Yes,No,15,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.9053569062859,7631.1991626874515,No
ID_4048,Female,0,No,Yes,31,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,27.529571105390033,1103.4906367039202,No
ID_4049,Female,0,Yes,No,21,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,70.90239762545689,4486.020335448577,No
ID_4050,Female,0,Yes,No,3,Yes,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Mailed check,100.65776510880916,7083.408718262223,Yes
ID_4051,Female,0,Yes,Yes,66,No,DSL,No internet service,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,50.25190774898352,6989.382219271855,Yes
ID_4052,Male,1,Yes,No,35,Yes,DSL,Yes,No,No,No internet service,No,No,Two year,Yes,Credit card,104.34160407115611,1647.6836182694478,No
ID_4053,Male,1,No,No,41,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,98.28322401048179,3902.7992566030243,Yes
ID_4054,Female,0,No,No,59,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,78.06691462217529,1862.4625092190327,No
ID_4055,Male,0,No,No,16,No,No,No internet service,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,45.21485785055316,7184.859599255235,No
ID_4056,Female,0,Yes,Yes,56,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,One year,No,Electronic check,106.10742157159332,125.51180964675706,No
ID_4057,Male,1,No,Yes,45,Yes,No,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card,22.996887566742345,1825.3598065271065,No
ID_4058,Male,0,No,Yes,59,Yes,No,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,79.25132362146903,3331.368450927009,No
ID_4059,Male,0,Yes,No,50,No,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer,98.2564667175493,1846.979042928857,No
ID_4060,Female,1,No,Yes,12,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card,68.54028740549956,7791.292471350866,Yes
ID_4061,Male,1,Yes,No,12,No,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,Yes,Electronic check,30.28561257423305,2027.8100965539782,No
ID_4062,Female,1,No,No,33,Yes,No,Yes,No internet service,No internet service,No,Yes,Yes,One year,Yes,Credit card,103.39815789661606,2962.2880085011684,Yes
ID_4063,Male,1,No,No,49,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer,110.90880711144433,1475.1660150213395,Yes
ID_4064,Male,0,No,Yes,21,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,Two year,No,Mailed check,76.33096934766147,7420.688328236059,No
ID_4065,Male,1,No,Yes,60,No,No,No internet service,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,98.71546531018042,3349.0844102459973,No
ID_4066,Male,1,Yes,Yes,52,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Credit card,81.07147867703917,2168.5995262268893,Yes
ID_4067,Male,0,Yes,Yes,54,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card,77.32829497853346,2044.3393657516044,Yes
ID_4068,Female,0,No,No,39,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Two year,No,Credit card,33.07719987102022,4726.366387080334,Yes
ID_4069,Female,0,Yes,Yes,49,No,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Mailed check,63.67926130526213,7823.398308953844,No
ID_4070,Male,1,No,Yes,64,No,DSL,No,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,87.87937497027094,7795.959497279683,No
ID_4071,Male,0,No,Yes,26,Yes,No,No,No,No,No internet service,Yes,No,One year,No,Electronic check,65.44830619014616,7855.278057794549,No
ID_4072,Male,1,No,Yes,71,Yes,No,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,81.7764543711161,3154.481029489265,No
ID_4073,Male,1,No,No,7,No,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,109.4808683169439,7323.911524871798,No
ID_4074,Female,1,No,Yes,62,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,56.62216316764986,3610.685203482197,No
ID_4075,Male,0,No,Yes,24,Yes,DSL,No internet service,No,No,No,No,No internet service,One year,Yes,Mailed check,102.84866261335235,4133.4793843641255,No
ID_4076,Female,1,Yes,Yes,40,No,No,No,No internet service,No,No internet service,Yes,No,Two year,No,Electronic check,22.904518401642953,4207.209933725743,No
ID_4077,Male,0,Yes,No,47,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,105.26622753097274,602.3761685052505,No
ID_4078,Female,0,No,Yes,8,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,30.667729633425658,1498.835856621162,No
ID_4079,Male,0,Yes,Yes,54,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,52.14407238722132,7100.141507981806,Yes
ID_4080,Male,1,No,Yes,9,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,71.34447109292907,7181.216096256586,Yes
ID_4081,Female,1,Yes,No,3,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,85.0035140801634,1695.748369887933,Yes
ID_4082,Male,1,Yes,No,54,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,115.31119684978749,2490.8373346000467,No
ID_4083,Male,0,Yes,Yes,21,Yes,No,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,50.703036322885424,6655.4910160893305,No
ID_4084,Male,1,No,Yes,48,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Credit card,28.534875738878323,1712.9279785332003,No
ID_4085,Female,1,Yes,No,47,Yes,No,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer,65.88356074625435,7058.514528036244,Yes
ID_4086,Male,1,No,No,68,No,DSL,No,No internet service,No internet service,No,Yes,No internet service,Two year,No,Electronic check,54.52682007105985,6603.2092975489395,No
ID_4087,Male,1,No,No,63,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,80.01191197161106,6479.646771788187,Yes
ID_4088,Female,1,No,No,16,Yes,DSL,Yes,No internet service,No,No,Yes,No internet service,One year,No,Electronic check,112.27825320256595,7144.792286669839,No
ID_4089,Female,0,Yes,No,5,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,84.33581057931434,7106.673679531214,No
ID_4090,Female,0,Yes,Yes,11,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Bank transfer,77.80142563480511,7345.94244407218,No
ID_4091,Male,0,Yes,Yes,29,No,DSL,No,Yes,Yes,Yes,No,No internet service,Two year,Yes,Mailed check,44.608458155859196,7048.383531454478,Yes
ID_4092,Male,0,No,Yes,70,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,46.4764190104111,4894.686291500384,No
ID_4093,Male,1,No,Yes,48,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,63.60758936828817,1346.0287937460962,No
ID_4094,Female,0,Yes,No,15,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,109.1292383892097,4912.2105520898685,No
ID_4095,Male,1,No,No,34,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Mailed check,77.94837202536314,7543.472125388657,Yes
ID_4096,Male,0,Yes,No,60,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Two year,No,Electronic check,69.4647767136136,7744.632528467821,No
ID_4097,Female,0,Yes,No,62,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.25475209232908,5854.862157219028,No
ID_4098,Female,0,Yes,No,2,Yes,No,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,103.3782241296752,5581.300409497328,No
ID_4099,Female,1,Yes,Yes,19,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,87.78943293638343,7513.636812935749,No
ID_4100,Female,1,No,Yes,49,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card,112.74249935649459,2401.09029886015,Yes
ID_4101,Female,0,Yes,Yes,28,Yes,No,No internet service,No,No,No,No internet service,No,One year,No,Bank transfer,78.17408831735125,1292.7540373292197,No
ID_4102,Male,1,Yes,Yes,48,Yes,No,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,39.602860304587026,2391.0058977514627,No
ID_4103,Female,0,Yes,Yes,37,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,21.87258472707773,7596.693378804468,No
ID_4104,Male,0,Yes,No,49,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,51.71139068552969,1777.2298275613039,No
ID_4105,Male,0,Yes,No,48,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,26.273602532291466,1875.4294913722358,No
ID_4106,Female,1,Yes,No,29,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,60.70650310072793,1624.2978743698022,No
ID_4107,Female,0,Yes,No,60,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,38.78901698803964,3929.9174227777435,No
ID_4108,Female,0,No,No,29,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,60.49132634811231,6391.468695756189,No
ID_4109,Male,0,No,Yes,58,Yes,No,No internet service,No,No,Yes,No,No,Month-to-month,No,Electronic check,59.92032723235132,3116.6318317403116,No
ID_4110,Female,1,No,Yes,48,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Credit card,47.62690695084056,890.9557624147484,No
ID_4111,Female,0,No,Yes,23,No,No,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,85.2819427776256,5947.5967750651735,Yes
ID_4112,Female,1,Yes,No,27,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,One year,No,Credit card,63.343381267299286,4917.651603469205,No
ID_4113,Female,0,No,No,7,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Bank transfer,109.3456306692924,3885.284978945513,No
ID_4114,Female,1,No,No,49,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer,27.608040858184406,7716.379699014381,Yes
ID_4115,Male,0,No,No,54,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,No,Electronic check,61.06235881858053,3816.3526827585993,No
ID_4116,Male,0,Yes,Yes,68,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Two year,No,Credit card,97.59496443157914,5886.979980173268,No
ID_4117,Male,1,No,No,42,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,One year,No,Electronic check,69.45352827495375,1352.1521028052164,No
ID_4118,Female,1,No,Yes,59,No,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,116.60812726628852,3390.632828168894,No
ID_4119,Female,0,Yes,No,44,Yes,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,37.482297049536314,1776.9103020583227,No
ID_4120,Female,1,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,51.60241945771588,2850.300083852342,No
ID_4121,Male,0,Yes,No,23,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Two year,No,Mailed check,31.615405814684742,3889.763250745923,No
ID_4122,Female,0,No,No,8,No,No,No,No,No internet service,Yes,Yes,No,One year,No,Electronic check,44.67296517435189,1478.5241917682183,No
ID_4123,Female,0,Yes,Yes,53,No,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,87.25322518964542,6444.058020877432,Yes
ID_4124,Female,1,No,Yes,14,No,No,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,68.6945997323864,3070.487298022452,No
ID_4125,Male,0,No,No,71,No,DSL,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,36.20672297121392,7183.03948975149,No
ID_4126,Female,1,No,Yes,7,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,Two year,No,Credit card,67.46950693240731,5429.787480658208,Yes
ID_4127,Male,0,Yes,No,9,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,104.74014588650857,1495.186826827304,No
ID_4128,Female,1,No,No,3,Yes,No,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,63.98258577087525,5171.57382826991,No
ID_4129,Male,1,Yes,Yes,17,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,One year,No,Mailed check,21.32145289934592,283.6563126538485,No
ID_4130,Male,0,Yes,No,44,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card,25.49215388792702,6478.277351717108,No
ID_4131,Male,1,Yes,No,46,No,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Bank transfer,63.812033364417935,7796.371700102597,No
ID_4132,Female,0,Yes,Yes,58,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card,79.32451257164158,5454.284096535373,No
ID_4133,Female,0,No,No,28,Yes,DSL,No,Yes,No,No internet service,No internet service,Yes,One year,No,Electronic check,108.65330157342424,7419.301742430651,Yes
ID_4134,Male,0,No,No,14,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,118.19615153181644,2428.9128487098815,No
ID_4135,Male,0,No,No,9,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,One year,Yes,Mailed check,118.03761097354716,3446.351314363838,No
ID_4136,Female,0,Yes,No,26,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,75.78939787361284,3454.3194234637117,No
ID_4137,Female,1,No,Yes,2,No,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,23.573042488685218,985.0328118475611,No
ID_4138,Male,0,Yes,Yes,34,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,41.34821246257265,6391.900521007325,No
ID_4139,Female,1,Yes,Yes,19,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,63.43317154355931,4011.025052127834,No
ID_4140,Female,1,Yes,No,39,No,No,No internet service,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,107.96759604009289,3974.380139970799,No
ID_4141,Female,0,No,Yes,13,No,DSL,Yes,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,22.15589046675545,5380.903260566789,No
ID_4142,Female,1,No,Yes,5,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,No,Electronic check,70.93394350970668,1450.7994232904343,Yes
ID_4143,Male,0,Yes,Yes,50,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer,85.346546937131,6500.233230397441,Yes
ID_4144,Female,1,No,No,23,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer,48.822983309310544,2990.3863617510715,No
ID_4145,Female,1,No,Yes,29,No,DSL,No,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,51.56783709209522,729.163419348805,Yes
ID_4146,Male,1,Yes,Yes,26,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,Yes,Credit card,58.842702833058375,1603.5692615017545,No
ID_4147,Male,0,Yes,No,57,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card,47.45942713299986,2097.534418354775,No
ID_4148,Female,1,No,No,1,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No,One year,No,Credit card,63.718842463005146,1505.7687615579696,No
ID_4149,Female,0,Yes,No,28,No,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,35.80929487427858,2013.5847608337322,No
ID_4150,Female,1,Yes,No,62,No,No,No internet service,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,39.9331895244916,7967.230243653309,No
ID_4151,Female,1,No,No,47,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Mailed check,23.713615551219064,4348.041793124297,Yes
ID_4152,Male,1,No,No,59,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,No,Credit card,61.131465144309075,4863.11863105676,No
ID_4153,Male,1,Yes,Yes,31,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,90.73382523289573,1411.611065803053,No
ID_4154,Male,0,No,Yes,70,Yes,No,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,70.6152197214752,447.7631994005339,Yes
ID_4155,Female,0,Yes,No,49,No,DSL,No internet service,No,Yes,No,Yes,No,One year,No,Mailed check,73.06577890780703,2551.770192420719,Yes
ID_4156,Female,1,Yes,No,5,No,No,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer,64.99463531089097,6181.5392732453665,Yes
ID_4157,Female,1,No,Yes,31,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,One year,Yes,Bank transfer,78.48467030993999,4514.376406714387,No
ID_4158,Female,0,Yes,No,37,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Month-to-month,No,Electronic check,42.96763559317722,185.18745950588084,Yes
ID_4159,Male,0,Yes,No,15,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.75157998273194,6331.277841926519,No
ID_4160,Male,0,Yes,Yes,52,No,No,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,114.19644353617618,921.5971461885841,No
ID_4161,Female,0,No,No,69,No,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,65.04094042905103,3579.0091966686605,Yes
ID_4162,Male,1,No,No,11,Yes,No,Yes,Yes,No,Yes,No,No internet service,Two year,No,Mailed check,102.71758089864095,7995.841685316775,No
ID_4163,Female,1,No,Yes,43,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,111.68317523624687,1058.7991736137078,No
ID_4164,Female,0,Yes,Yes,70,Yes,No,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,81.4883404701099,6538.708353809131,No
ID_4165,Male,0,Yes,Yes,23,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.879326869204476,6413.743528746629,Yes
ID_4166,Female,0,No,Yes,40,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,87.98032113070673,3615.823758952374,No
ID_4167,Female,0,No,Yes,63,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Two year,No,Credit card,63.09138934380844,7907.294999844677,Yes
